date;price
26/05/2021;96278,06452
27/05/2021;96899,6351
28/05/2021;88848,35766
31/05/2021;92178,68873
01/06/2021;90345,3976
02/06/2021;97061,80598
03/06/2021;98292,02415
04/06/2021;93775,81851
07/06/2021;91950,12915
08/06/2021;84465,43622
09/06/2021;90196,40311
10/06/2021;89196,77166
11/06/2021;88973,7867
14/06/2021;94416,39349
15/06/2021;94581,60508
16/06/2021;91189,19297
17/06/2021;88828,84648
18/06/2021;82836,63244
21/06/2021;74790,67623
22/06/2021;72348,73752
23/06/2021;73958,03012
24/06/2021;79224,27607
25/06/2021;73260,69533
28/06/2021;79219,20823
29/06/2021;83636,84438
30/06/2021;81273,96397
01/07/2021;76936,1463
02/07/2021;77338,02602
05/07/2021;80202,87598
06/07/2021;81078,09195
07/07/2021;82747,43845
08/07/2021;77616,50383
09/07/2021;77879,52472
12/07/2021;75319,25195
13/07/2021;73383,08367
14/07/2021;74461,26663
15/07/2021;72038,07892
16/07/2021;72035,03822
19/07/2021;68805,05038
20/07/2021;66707,21801
21/07/2021;71354,6807
22/07/2021;73861,23437
23/07/2021;73222,43314
26/07/2021;88174,08155
27/07/2021;83370,0226
28/07/2021;88061,82889
29/07/2021;87241,34559
30/07/2021;88111,24033
02/08/2021;90104,42181
03/08/2021;87189,14684
04/08/2021;92023,10604
05/08/2021;94290,96445
06/08/2021;98911,82098
09/08/2021;105930,7794
10/08/2021;105807,8843
11/08/2021;110547,8351
12/08/2021;104734,009
13/08/2021;110307,6194
16/08/2021;111891,3194
17/08/2021;109864,9436
18/08/2021;107899,6353
19/08/2021;113008,7782
20/08/2021;117676,5122
23/08/2021;120053,5826
24/08/2021;116757,4594
25/08/2021;117311,8811
26/08/2021;112820,0011
27/08/2021;117102,326
30/08/2021;118728,5958
31/08/2021;117704,6387
01/09/2021;122191,9577
02/09/2021;125120,9158
03/09/2021;128879,226
06/09/2021;131284,1695
07/09/2021;115295,641
08/09/2021;116546,1305
09/09/2021;116336,5753
10/09/2021;112995,095
13/09/2021;111272,0294
14/09/2021;114662,4144
15/09/2021;119474,0751
16/09/2021;118158,7172
17/09/2021;116468,8459
20/09/2021;106321,2565
21/09/2021;101363,1352
22/09/2021;106083,068
23/09/2021;109468,8919
24/09/2021;102971,1608
27/09/2021;104462,6262
28/09/2021;100277,8573
29/09/2021;99761,69775
30/09/2021;105371,5433
01/10/2021;116335,055
04/10/2021;119417,8221
05/10/2021;122801,3654
06/10/2021;129182,2828
07/10/2021;127814,4728
08/10/2021;128929,9044
11/10/2021;131163,0481
12/10/2021;127856,5359
13/10/2021;131521,091
14/10/2021;135158,2798
15/10/2021;141172,7923
18/10/2021;139661,8158
19/10/2021;144069,5697
20/10/2021;151067,2432
21/10/2021;145623,8762
22/10/2021;142615,353
25/10/2021;147135,6129
26/10/2021;146530,2594
27/10/2021;138745,2969
28/10/2021;145314,2312
29/10/2021;149005,8992
01/11/2021;147392,0456
02/11/2021;152464,4466
03/11/2021;153370,5764
04/11/2021;149646,4742
05/11/2021;150051,3946
08/11/2021;160736,6819
09/11/2021;163042,8025
10/11/2021;158473,3846
11/11/2021;158016,012
12/11/2021;156283,3175
15/11/2021;154950,4756
16/11/2021;143944,6474
17/11/2021;145490,3386
18/11/2021;138945,4766
19/11/2021;141966,9228
22/11/2021;136527,8635
23/11/2021;143129,9921
24/11/2021;140425,5393
25/11/2021;145592,2022
26/11/2021;134477,1621
29/11/2021;142795,7681
30/11/2021;144133,6778
01/12/2021;142672,1128
02/12/2021;143567,0933
03/12/2021;134025,1107
06/12/2021;125382,163
07/12/2021;128725,1636
08/12/2021;130772,571
09/12/2021;122886,7585
10/12/2021;122968,6042
13/12/2021;116279,5621
14/12/2021;118995,4176
15/12/2021;124073,3933
16/12/2021;121573,9346
17/12/2021;116987,5394
20/12/2021;119797,1499
21/12/2021;123216,6749
22/12/2021;124423,8344
23/12/2021;129185,5769
24/12/2021;128780,9099
27/12/2021;130011,8882
28/12/2021;121057,7751
29/12/2021;119062,5665
30/12/2021;118484,8327
31/12/2021;115418,2827
03/01/2022;116612,0124
04/01/2022;117940,2933
05/01/2022;111486,9058
06/01/2022;108888,6242
07/01/2022;104108,6375
10/01/2022;101739,6757
11/01/2022;105739,4684
12/01/2022;109609,7779
13/01/2022;106784,9638
14/01/2022;107768,6316
17/01/2022;105544,8634
18/01/2022;103828,386
19/01/2022;103186,2906
20/01/2022;105725,0251
21/01/2022;93245,21566
24/01/2022;87967,06028
25/01/2022;86760,15418
26/01/2022;87748,63638
27/01/2022;83180,73878
28/01/2022;88332,95833
31/01/2022;91098,98542
01/02/2022;92272,44377
02/02/2022;90249,36204
03/02/2022;86728,73357
04/02/2022;97158,60173
07/02/2022;105537,2616
08/02/2022;105143,9972
09/02/2022;107608,7412
10/02/2022;104582,734
11/02/2022;99334,22545
14/02/2022;98815,27863
15/02/2022;104401,8121
16/02/2022;104712,2173
17/02/2022;96900,39528
18/02/2022;94450,34802
21/02/2022;90171,57069
22/02/2022;88887,63342
23/02/2022;89112,13874
24/02/2022;90290,41154
25/02/2022;92267,88272
28/02/2022;98456,22216
01/03/2022;103292,2085
02/03/2022;102477,2998
03/03/2022;98139,73556
04/03/2022;92388,24392
07/03/2022;87722,28361
08/03/2022;90119,87872
09/03/2022;96872,77555
10/03/2022;92811,40856
11/03/2022;89902,72178
14/03/2022;90548,11121
15/03/2022;93226,21126
16/03/2022;95903,29775
17/03/2022;96800,30544
18/03/2022;99757,1367
21/03/2022;98566,19429
22/03/2022;100784,6413
23/03/2022;100864,2064
24/03/2022;105225,8429
25/03/2022;105435,6514
28/03/2022;114518,9945
29/03/2022;114378,1085
30/03/2022;113459,5625
31/03/2022;109809,4508
01/04/2022;113389,8797
04/04/2022;112962,154
05/04/2022;112945,937
06/04/2022;106359,2653
07/04/2022;105724,2649
08/04/2022;104482,8975
11/04/2022;96978,69341
12/04/2022;95684,11367
13/04/2022;99752,57564
14/04/2022;96696,66811
15/04/2022;97992,76819
18/04/2022;98472,69264
19/04/2022;100959,4817
20/04/2022;100130,8899
21/04/2022;99630,94748
22/04/2022;96288,70699
25/04/2022;97522,72603
26/04/2022;92426,7595
27/04/2022;93390,91606
28/04/2022;95983,36963
29/04/2022;91576,12255
02/05/2022;91822,41958
03/05/2022;89879,40971
04/05/2022;95558,93803
05/05/2022;87547,18974
06/05/2022;86666,14575
09/05/2022;72716,40931
10/05/2022;73788,25748
11/05/2022;65983,53045
12/05/2022;63168,34532
13/05/2022;67191,95691
16/05/2022;66108,7061
17/05/2022;67309,53079
18/05/2022;65227,40872
19/05/2022;66310,15274
20/05/2022;65079,68118
23/05/2022;65297,09152
24/05/2022;65378,68375
25/05/2022;65707,83996
26/05/2022;63497,50153
27/05/2022;62014,14476
30/05/2022;66297,98993
31/05/2022;67975,69836
01/06/2022;64449,24189
02/06/2022;64783,46594
03/06/2022;62817,14401
06/06/2022;66662,62102
07/06/2022;65898,89752
08/06/2022;63939,41718
09/06/2022;63699,96174
10/06/2022;61014,51331
13/06/2022;47787,19747
14/06/2022;46358,06658
15/06/2022;45520,09924
16/06/2022;43521,34313
17/06/2022;43043,44582
20/06/2022;42813,36588
21/06/2022;44262,76813
22/06/2022;42574,67062
23/06/2022;44424,68562
24/06/2022;46251,64194
27/06/2022;45241,36803
28/06/2022;43872,79784
29/06/2022;43287,46231
30/06/2022;40362,81184
01/07/2022;41505,35637
04/07/2022;42821,47442
05/07/2022;43867,47661
06/07/2022;43923,22285
07/07/2022;47090,87625
08/07/2022;46915,52899
11/07/2022;43882,68013
12/07/2022;41166,06448
13/07/2022;41891,019
14/07/2022;44566,07835
15/07/2022;46185,50663
18/07/2022;48984,47467
19/07/2022;52640,66786
20/07/2022;52746,8391
21/07/2022;52353,06793
22/07/2022;50838,29055
25/07/2022;49390,91544
26/07/2022;46612,72554
27/07/2022;51724,65577
28/07/2022;54605,72282
29/07/2022;55005,82879
01/08/2022;52612,28795
02/08/2022;52739,23734
03/08/2022;53840,22559
04/08/2022;51855,91283
05/08/2022;53496,62604
08/08/2022;56092,37369
09/08/2022;53802,47018
10/08/2022;55972,77267
11/08/2022;57526,82581
12/08/2022;57743,22258
15/08/2022;57040,05978
16/08/2022;56979,75248
17/08/2022;55473,08364
18/08/2022;55742,94612
19/08/2022;50866,16367
22/08/2022;49344,03792
23/08/2022;50821,31329
24/08/2022;51358,25094
25/08/2022;51492,29531
26/08/2022;48533,43691
29/08/2022;47433,96902
30/08/2022;47318,16887
31/08/2022;47995,2323
01/09/2022;47314,36799
02/09/2022;47341,22755
05/09/2022;47368,84727
06/09/2022;45832,27818
07/09/2022;46181,45236
08/09/2022;47556,10396
09/09/2022;51072,17137
12/09/2022;52823,61688
13/09/2022;48400,15272
14/09/2022;47908,82563
15/09/2022;46666,44465
16/09/2022;45870,79377
19/09/2022;45250,23675
20/09/2022;44463,45459
21/09/2022;44229,57377
22/09/2022;45012,30167
23/09/2022;43962,24521
26/09/2022;44871,9225
27/09/2022;44495,88877
28/09/2022;45287,73877
29/09/2022;45121,51362
30/09/2022;45435,7197
03/10/2022;45250,23675
04/10/2022;46791,6203
05/10/2022;46601,5763
06/10/2022;46515,9298
07/10/2022;45410,88728
10/10/2022;44760,9368
11/10/2022;43999,49384
12/10/2022;44336,25181
13/10/2022;44549,10109
14/10/2022;44325,10256
17/10/2022;45084,51839
18/10/2022;44353,73586
19/10/2022;44324,59577
20/10/2022;43796,52684
21/10/2022;44236,16197
24/10/2022;44898,78205
25/10/2022;47886,78052
26/10/2022;49181,10687
27/10/2022;48971,29829
28/10/2022;49023,49704
31/10/2022;49007,53335
01/11/2022;49216,07496
02/11/2022;48454,632
03/11/2022;48721,45378
04/11/2022;51326,32355
07/11/2022;50233,95063
08/11/2022;43294,81068
09/11/2022;39589,96624
10/11/2022;43152,40438
11/11/2022;39899,61126
14/11/2022;38963,07443
15/11/2022;40227,7539
16/11/2022;39383,95854
17/11/2022;39456,17526
18/11/2022;39489,623
21/11/2022;37006,88818
22/11/2022;37888,43895
23/11/2022;39446,79976
24/11/2022;39669,02454
25/11/2022;39697,40444
28/11/2022;38916,70369
29/11/2022;39754,41764
30/11/2022;41346,73298
01/12/2022;40728,4565
02/12/2022;41035,06082
05/12/2022;40538,4125
06/12/2022;40608,34869
07/12/2022;40074,45174
08/12/2022;41158,71611
09/12/2022;40793,83163
12/12/2022;40670,42973
13/12/2022;41972,10444
14/12/2022;41845,40844
15/12/2022;40935,73115
16/12/2022;39288,17636
19/12/2022;38380,77961
20/12/2022;39198,47559
21/12/2022;38971,68975
22/12/2022;39078,62118
23/12/2022;39173,89657
26/12/2022;39210,63841
27/12/2022;38904,79427
28/12/2022;38570,57022
29/12/2022;38506,71543
30/12/2022;38479,85588
02/01/2023;39003,87054
03/01/2023;38765,17527
04/01/2023;39495,19763
05/01/2023;39623,66737
06/01/2023;39789,13235
09/01/2023;41059,63984
10/01/2023;41729,86168
11/01/2023;41883,92402
12/01/2023;44916,77288
13/01/2023;45479,04973
16/01/2023;49550,5524
17/01/2023;49735,27517
18/01/2023;47957,2235
19/01/2023;48929,742
20/01/2023;51481,90624
23/01/2023;52627,99826
24/01/2023;52460,25275
25/01/2023;51907,3514
26/01/2023;52449,35689
27/01/2023;52352,05437
30/01/2023;51287,55457
31/01/2023;52407,80061
01/02/2023;53496,87943
02/02/2023;54536,29342
03/02/2023;53548,318
06/02/2023;52969,82407
07/02/2023;53426,18306
08/02/2023;52593,28355
09/02/2023;50552,21098
10/02/2023;49723,11236
13/02/2023;49000,18498
14/02/2023;50600,60886
15/02/2023;54474,46577
16/02/2023;55148,48849
17/02/2023;55788,0499
20/02/2023;55658,56659
21/02/2023;54815,27801
22/02/2023;53367,39611
